student_id,Full_Name,Date_of_Birth,Grade_Level,Unnamed: 4,email_id,Attendance_Score,Homework_Score,Exam_Score
S05829,Jason Gallegos,05-10-2014,Grade 5,,sudharaju434@gmail.com,1.0,,110.0
S05829,Jason Gallegos,05-10-2014,Grade 5,,sudharaju434@gmail.com,1.0,,94.0
S05830,Eddie Stewart,02-19-2017,Grade 5,,sudharaju434@gmail.com,0.375,,94.0
S05830,Eddie Stewart,02-19-2017,Grade 5,,sudharaju434@gmail.com,0.375,,86.0
S05830,Eddie Stewart,02-19-2017,Grade 5,,sudharaju434@gmail.com,0.375,,104.0
S05830,Eddie Stewart,02-19-2017,Grade 5,,sudharaju434@gmail.com,0.375,,80.0
S05831,Kelly Williams,30-12-2016,Grade 3,,sudharaju434@gmail.com,0.6363636363636364,,93.0
S05831,Kelly Williams,30-12-2016,Grade 3,,sudharaju434@gmail.com,0.6363636363636364,,64.0
S05832,Jessica Allen,12-12-2018,Grade 4,,sudharaju434@gmail.com,0.16666666666666666,,93.0
S05832,Jessica Allen,12-12-2018,Grade 4,,sudharaju434@gmail.com,0.16666666666666666,,48.0
S05832,Jessica Allen,12-12-2018,Grade 4,,sudharaju434@gmail.com,0.16666666666666666,,52.0
S05832,Jessica Allen,12-12-2018,Grade 4,,sudharaju434@gmail.com,0.16666666666666666,,107.0
S05833,Shawna Price,09-05-2010,Grade 5,,sudharaju434@gmail.com,0.875,,54.0
S05833,Shawna Price,09-05-2010,Grade 5,,sudharaju434@gmail.com,0.875,,50.0
S05833,Shawna Price,09-05-2010,Grade 5,,sudharaju434@gmail.com,0.875,,91.0
S05834,Leslie Garner,17-06-2015,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,45.0
S05834,Leslie Garner,17-06-2015,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,63.0
S05834,Leslie Garner,17-06-2015,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,100.0
S05834,Leslie Garner,17-06-2015,Grade 2,,sudharaju434@gmail.com,0.42857142857142855,,74.0
S05835,Mark Hayes,16-12-2007,Grade 2,,sudharaju434@gmail.com,0.36363636363636365,,58.0
S05835,Mark Hayes,16-12-2007,Grade 2,,sudharaju434@gmail.com,0.36363636363636365,,84.0
S05835,Mark Hayes,16-12-2007,Grade 2,,sudharaju434@gmail.com,0.36363636363636365,,83.0
S05836,Tina Jensen,12-07-2010,Grade 1,,sudharaju434@gmail.com,0.25,,50.0
S05836,Tina Jensen,12-07-2010,Grade 1,,sudharaju434@gmail.com,0.25,,52.0
S05836,Tina Jensen,12-07-2010,Grade 1,,sudharaju434@gmail.com,0.25,,76.0
S05836,Tina Jensen,12-07-2010,Grade 1,,sudharaju434@gmail.com,0.25,,86.0
S05836,Tina Jensen,12-07-2010,Grade 1,,sudharaju434@gmail.com,0.25,,91.0
S05837,Steven Johnson,27-05-2007,Grade 1,,sudharaju434@gmail.com,0.8,,108.0
S05837,Steven Johnson,27-05-2007,Grade 1,,sudharaju434@gmail.com,0.8,,103.0
S05837,Steven Johnson,27-05-2007,Grade 1,,sudharaju434@gmail.com,0.8,,68.0
S05838,Gregory Gonzales,01-10-2012,Grade 1,,sudharaju434@gmail.com,0.5714285714285714,,66.0
S05838,Gregory Gonzales,01-10-2012,Grade 1,,sudharaju434@gmail.com,0.5714285714285714,,40.0
S05838,Gregory Gonzales,01-10-2012,Grade 1,,sudharaju434@gmail.com,0.5714285714285714,,94.0
S05839,Sierra Brown,21-04-2009,Grade 1,,sudharaju434@gmail.com,0.6,,43.0
S05839,Sierra Brown,21-04-2009,Grade 1,,sudharaju434@gmail.com,0.6,,47.0
S05839,Sierra Brown,21-04-2009,Grade 1,,sudharaju434@gmail.com,0.6,,99.0
S05840,William Porter,11-01-2016,Grade 4,,sudharaju434@gmail.com,1.0,,83.0
S05840,William Porter,11-01-2016,Grade 4,,sudharaju434@gmail.com,1.0,,66.0
S05840,William Porter,11-01-2016,Grade 4,,sudharaju434@gmail.com,1.0,,67.0
S05840,William Porter,11-01-2016,Grade 4,,sudharaju434@gmail.com,1.0,,72.0
S05840,William Porter,11-01-2016,Grade 4,,sudharaju434@gmail.com,1.0,,92.0
S05841,Nathan Christian,17-06-2009,Grade 1,,sudharaju434@gmail.com,0.4,,48.0
S05841,Nathan Christian,17-06-2009,Grade 1,,sudharaju434@gmail.com,0.4,,48.0
S05841,Nathan Christian,17-06-2009,Grade 1,,sudharaju434@gmail.com,0.4,,90.0
S05841,Nathan Christian,17-06-2009,Grade 1,,sudharaju434@gmail.com,0.4,,57.0
S05842,Daniel Reynolds,06-18-2006,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,102.0
S05842,Daniel Reynolds,06-18-2006,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,67.0
S05842,Daniel Reynolds,06-18-2006,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,80.0
S05842,Daniel Reynolds,06-18-2006,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,99.0
S05843,Karen Walker,23-02-2015,Grade 3,,sudharaju434@gmail.com,0.6,,67.0
S05843,Karen Walker,23-02-2015,Grade 3,,sudharaju434@gmail.com,0.6,,58.0
S05843,Karen Walker,23-02-2015,Grade 3,,sudharaju434@gmail.com,0.6,,40.0
S05844,Timothy Garcia,21-03-2017,Grade 3,,sudharaju434@gmail.com,0.25,,40.0
S05844,Timothy Garcia,21-03-2017,Grade 3,,sudharaju434@gmail.com,0.25,,96.0
S05844,Timothy Garcia,21-03-2017,Grade 3,,sudharaju434@gmail.com,0.25,,77.0
S05845,Brooke Scott,25-11-2013,Grade 5,,sudharaju434@gmail.com,0.375,,62.0
S05846,Brett Brown,11-17-2014,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,63.0
S05846,Brett Brown,11-17-2014,Grade 2,,sudharaju434@gmail.com,0.3333333333333333,,74.0
S05847,erica alvarez,19-08-2006,Grade 4,,sudharaju434@gmail.com,0.7142857142857143,,72.0
S05847,erica alvarez,19-08-2006,Grade 4,,sudharaju434@gmail.com,0.7142857142857143,,46.0
S05847,erica alvarez,19-08-2006,Grade 4,,sudharaju434@gmail.com,0.7142857142857143,,88.0
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com,0.375,,64.0
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com,0.375,,77.0
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com,0.375,,87.0
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com,0.375,,101.0
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com,0.375,,65.0
S05848,Wendy Walker,18-01-2010,Grade 4,,sudharaju434@gmail.com,0.375,,83.0
S05849,Christopher Rodgers,17-12-2017,Grade 4,,sudharaju434@gmail.com,0.5454545454545454,,93.0
S05850,Amanda Hall,17-10-2018,Grade 4,,sudharaju434@gmail.com,0.6666666666666666,,77.0
S05850,Amanda Hall,17-10-2018,Grade 4,,sudharaju434@gmail.com,0.6666666666666666,,44.0
S05850,Amanda Hall,17-10-2018,Grade 4,,sudharaju434@gmail.com,0.6666666666666666,,43.0
S05851,Jonathan Zavala,07-01-2009,Grade 4,,sudharaju434@gmail.com,0.5,,60.0
S05851,Jonathan Zavala,07-01-2009,Grade 4,,sudharaju434@gmail.com,0.5,,90.0
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com,0.6,,89.0
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com,0.6,,93.0
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com,0.6,,99.0
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com,0.6,,51.0
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com,0.6,,52.0
S05852,Kristin Reid,03-04-2016,Grade 1,,sudharaju434@gmail.com,0.6,,94.0
S05853,Jill Taylor,14-03-2010,Grade 1,,sudharaju434@gmail.com,0.4,,90.0
S05853,Jill Taylor,14-03-2010,Grade 1,,sudharaju434@gmail.com,0.4,,69.0
S05854,Matthew Moses,27-10-2013,Grade 1,,sudharaju434@gmail.com,0.46153846153846156,,95.0
S05855,sharon rich,21-04-2010,Grade 3,,sudharaju434@gmail.com,0.5,,50.0
S05855,sharon rich,21-04-2010,Grade 3,,sudharaju434@gmail.com,0.5,,105.0
S05856,Heather Benjamin,05-18-2016,Grade 1,,sudharaju434@gmail.com,0.4,,65.0
S05856,Heather Benjamin,05-18-2016,Grade 1,,sudharaju434@gmail.com,0.4,,54.0
S05856,Heather Benjamin,05-18-2016,Grade 1,,sudharaju434@gmail.com,0.4,,44.0
S05856,Heather Benjamin,05-18-2016,Grade 1,,sudharaju434@gmail.com,0.4,,100.0
S05857,Amanda Reynolds,17-06-2015,Grade 3,,sudharaju434@gmail.com,0.375,,77.0
S05857,Amanda Reynolds,17-06-2015,Grade 3,,sudharaju434@gmail.com,0.375,,53.0
S05858,Rodney Gay,21-08-2017,Grade 2,,sudharaju434@gmail.com,0.35714285714285715,,41.0
S05858,Rodney Gay,21-08-2017,Grade 2,,sudharaju434@gmail.com,0.35714285714285715,,110.0
S05858,Rodney Gay,21-08-2017,Grade 2,,sudharaju434@gmail.com,0.35714285714285715,,59.0
S05859,Holly Carroll,17-03-2009,Grade 5,,sudharaju434@gmail.com,0.2,,48.0
S05859,Holly Carroll,17-03-2009,Grade 5,,sudharaju434@gmail.com,0.2,,102.0
S05859,Holly Carroll,17-03-2009,Grade 5,,sudharaju434@gmail.com,0.2,,104.0
S05860,William Haas,10-04-2018,Grade 2,,sudharaju434@gmail.com,0.5,,66.0
S05860,William Haas,10-04-2018,Grade 2,,sudharaju434@gmail.com,0.5,,48.0
S05860,William Haas,10-04-2018,Grade 2,,sudharaju434@gmail.com,0.5,,66.0
S05860,William Haas,10-04-2018,Grade 2,,sudharaju434@gmail.com,0.5,,106.0
S05861,Stephen Duran,11-06-2018,Grade 1,,sudharaju434@gmail.com,0.42857142857142855,,71.0
S05861,Stephen Duran,11-06-2018,Grade 1,,sudharaju434@gmail.com,0.42857142857142855,,53.0
S05861,Stephen Duran,11-06-2018,Grade 1,,sudharaju434@gmail.com,0.42857142857142855,,99.0
S05862,Dr. Michael Wright,05-11-2008,Grade 1,,sudharaju434@gmail.com,0.5454545454545454,,53.0
S05862,Dr. Michael Wright,05-11-2008,Grade 1,,sudharaju434@gmail.com,0.5454545454545454,,51.0
S05863,Zachary Garcia,24-03-2012,Grade 2,,sudharaju434@gmail.com,0.625,,78.0
S05863,Zachary Garcia,24-03-2012,Grade 2,,sudharaju434@gmail.com,0.625,,104.0
S05863,Zachary Garcia,24-03-2012,Grade 2,,sudharaju434@gmail.com,0.625,,106.0
S05863,Zachary Garcia,24-03-2012,Grade 2,,sudharaju434@gmail.com,0.625,,52.0
S05863,Zachary Garcia,24-03-2012,Grade 2,,sudharaju434@gmail.com,0.625,,107.0
S05864,Matthew Byrd,21-05-2016,Grade 1,,sudharaju434@gmail.com,0.375,,60.0
S05865,Raymond Douglas,28-06-2007,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,74.96424262367006
S05866,Elizabeth Roberts,14-09-2013,Grade 5,,sudharaju434@gmail.com,1.0,,51.0
S05867,Katelyn Thompson,08-23-2015,Grade 5,,sudharaju434@gmail.com,0.4,,102.0
S05867,Katelyn Thompson,08-23-2015,Grade 5,,sudharaju434@gmail.com,0.4,,68.0
S05867,Katelyn Thompson,08-23-2015,Grade 5,,sudharaju434@gmail.com,0.4,,93.0
S05868,Denise Olson,03-09-2006,Grade 4,,sudharaju434@gmail.com,0.6,,69.0
S05869,William Hunt,12-02-2018,Grade 2,,sudharaju434@gmail.com,0.5,,89.0
S05869,William Hunt,12-02-2018,Grade 2,,sudharaju434@gmail.com,0.5,,109.0
S05870,Mrs. Denise Hays,22-07-2006,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,105.0
S05870,Mrs. Denise Hays,22-07-2006,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,66.0
S05870,Mrs. Denise Hays,22-07-2006,Grade 3,,sudharaju434@gmail.com,0.8333333333333334,,60.0
S05871,heather brown,10-03-2012,Grade 4,,sudharaju434@gmail.com,0.6666666666666666,,47.0
S05871,heather brown,10-03-2012,Grade 4,,sudharaju434@gmail.com,0.6666666666666666,,56.0
S05871,heather brown,10-03-2012,Grade 4,,sudharaju434@gmail.com,0.6666666666666666,,91.0
S05872,thomas ward,06-12-2013,Grade 1,,sudharaju434@gmail.com,0.75,,89.0
S05872,thomas ward,06-12-2013,Grade 1,,sudharaju434@gmail.com,0.75,,48.0
S05873,Benjamin George,21-03-2007,Grade 5,,sudharaju434@gmail.com,0.6363636363636364,,110.0
S05873,Benjamin George,21-03-2007,Grade 5,,sudharaju434@gmail.com,0.6363636363636364,,105.0
S05873,Benjamin George,21-03-2007,Grade 5,,sudharaju434@gmail.com,0.6363636363636364,,86.0
S05873,Benjamin George,21-03-2007,Grade 5,,sudharaju434@gmail.com,0.6363636363636364,,45.0
S05873,Benjamin George,21-03-2007,Grade 5,,sudharaju434@gmail.com,0.6363636363636364,,73.0
S05874,Destiny Patterson,06-08-2007,Grade 4,,sudharaju434@gmail.com,0.5714285714285714,,60.0
S05874,Destiny Patterson,06-08-2007,Grade 4,,sudharaju434@gmail.com,0.5714285714285714,,104.0
S05874,Destiny Patterson,06-08-2007,Grade 4,,sudharaju434@gmail.com,0.5714285714285714,,86.0
S05874,Destiny Patterson,06-08-2007,Grade 4,,sudharaju434@gmail.com,0.5714285714285714,,52.0
S05875,margaret pollard,25-09-2014,Grade 5,,sudharaju434@gmail.com,0.6666666666666666,,74.96424262367006
S05876,Chelsea Powell,24-10-2007,Grade 3,,sudharaju434@gmail.com,0.5,,84.0
S05876,Chelsea Powell,24-10-2007,Grade 3,,sudharaju434@gmail.com,0.5,,95.0
S05876,Chelsea Powell,24-10-2007,Grade 3,,sudharaju434@gmail.com,0.5,,73.0
S05877,Abigail Bowen,05-03-2016,Grade 3,,sudharaju434@gmail.com,0.3333333333333333,,64.0
S05877,Abigail Bowen,05-03-2016,Grade 3,,sudharaju434@gmail.com,0.3333333333333333,,100.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,103.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,59.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,97.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,96.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,41.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,108.0
S05878,George Payne,02-08-2012,Grade 4,,sudharaju434@gmail.com,0.6,,75.0
S05879,Joseph Luna,28-01-2016,Grade 1,,sudharaju434@gmail.com,0.5454545454545454,,92.0
S05880,Bruce Harmon,01-06-2011,Grade 4,,sudharaju434@gmail.com,0.5454545454545454,,92.0
S05880,Bruce Harmon,01-06-2011,Grade 4,,sudharaju434@gmail.com,0.5454545454545454,,94.0
S05881,damon williams,21-12-2006,Grade 1,,sudharaju434@gmail.com,0.5,,59.0
S05882,Adam Campbell,07-26-2011,Grade 2,,sudharaju434@gmail.com,0.0,,84.0
S05882,Adam Campbell,07-26-2011,Grade 2,,sudharaju434@gmail.com,0.0,,60.0
S05882,Adam Campbell,07-26-2011,Grade 2,,sudharaju434@gmail.com,0.0,,89.0
S05882,Adam Campbell,07-26-2011,Grade 2,,sudharaju434@gmail.com,0.0,,47.0
S05883,Ashley Hawkins,06-12-2007,Grade 2,,sudharaju434@gmail.com,0.6,,59.0
S05883,Ashley Hawkins,06-12-2007,Grade 2,,sudharaju434@gmail.com,0.6,,40.0
S05884,Jamie Martin,04-08-2017,Grade 4,,sudharaju434@gmail.com,0.625,,95.0
S05884,Jamie Martin,04-08-2017,Grade 4,,sudharaju434@gmail.com,0.625,,56.0
S05884,Jamie Martin,04-08-2017,Grade 4,,sudharaju434@gmail.com,0.625,,41.0
S05885,Matthew Copeland,04-25-2014,Grade 3,,sudharaju434@gmail.com,0.5,,53.0
S05885,Matthew Copeland,04-25-2014,Grade 3,,sudharaju434@gmail.com,0.5,,57.0
S05885,Matthew Copeland,04-25-2014,Grade 3,,sudharaju434@gmail.com,0.5,,64.0
S05886,Whitney Rowland,18-11-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,90.0
S05886,Whitney Rowland,18-11-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,104.0
S05886,Whitney Rowland,18-11-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,59.0
S05886,Whitney Rowland,18-11-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,110.0
S05886,Whitney Rowland,18-11-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,100.0
S05887,Kathy Lawson,05-02-2007,Grade 5,,sudharaju434@gmail.com,0.5,,93.0
S05887,Kathy Lawson,05-02-2007,Grade 5,,sudharaju434@gmail.com,0.5,,93.0
S05887,Kathy Lawson,05-02-2007,Grade 5,,sudharaju434@gmail.com,0.5,,82.0
S05887,Kathy Lawson,05-02-2007,Grade 5,,sudharaju434@gmail.com,0.5,,68.0
S05888,Rachel Aguilar,24-07-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,67.0
S05888,Rachel Aguilar,24-07-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,103.0
S05888,Rachel Aguilar,24-07-2014,Grade 1,,sudharaju434@gmail.com,0.6666666666666666,,103.0
S05889,Victoria White,20-06-2013,Grade 5,,sudharaju434@gmail.com,0.42857142857142855,,44.0
S05889,Victoria White,20-06-2013,Grade 5,,sudharaju434@gmail.com,0.42857142857142855,,88.0
S05890,Derek Humphrey,04-27-2012,Grade 4,,sudharaju434@gmail.com,0.6,,85.0
S05890,Derek Humphrey,04-27-2012,Grade 4,,sudharaju434@gmail.com,0.6,,102.0
S05890,Derek Humphrey,04-27-2012,Grade 4,,sudharaju434@gmail.com,0.6,,82.0
S05891,amber gomez,11-07-2016,Grade 5,,sudharaju434@gmail.com,0.6,,104.0
S05892,scott mendez,27-04-2011,Grade 1,,sudharaju434@gmail.com,0.0,,44.0
S05892,scott mendez,27-04-2011,Grade 1,,sudharaju434@gmail.com,0.0,,88.0
S05892,scott mendez,27-04-2011,Grade 1,,sudharaju434@gmail.com,0.0,,102.0
S05893,Ronald Reilly,05-08-2011,Grade 4,,sudharaju434@gmail.com,0.2,,70.0
S05893,Ronald Reilly,05-08-2011,Grade 4,,sudharaju434@gmail.com,0.2,,100.0
S05893,Ronald Reilly,05-08-2011,Grade 4,,sudharaju434@gmail.com,0.2,,102.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,100.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,42.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,106.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,46.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,80.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,84.0
S05894,Deborah Franklin,20-09-2006,Grade 5,,sudharaju434@gmail.com,0.5555555555555556,,99.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,63.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,86.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,45.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,58.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,108.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,89.0
S05895,Michael Weeks,17-06-2007,Grade 3,,sudharaju434@gmail.com,0.7142857142857143,,61.0
S05896,Brian Harris,18-08-2012,Grade 3,,sudharaju434@gmail.com,0.2857142857142857,,45.0
S05896,Brian Harris,18-08-2012,Grade 3,,sudharaju434@gmail.com,0.2857142857142857,,99.0
S05896,Brian Harris,18-08-2012,Grade 3,,sudharaju434@gmail.com,0.2857142857142857,,100.0
S05896,Brian Harris,18-08-2012,Grade 3,,sudharaju434@gmail.com,0.2857142857142857,,95.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,62.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,69.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,45.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,75.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,71.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,71.0
S05897,ryan bennett,30-05-2014,Grade 1,,sudharaju434@gmail.com,0.2857142857142857,,76.0
S05898,Joshua Sims,28-03-2015,Grade 4,,sudharaju434@gmail.com,0.5714285714285714,,91.0
S05898,Joshua Sims,28-03-2015,Grade 4,,sudharaju434@gmail.com,0.5714285714285714,,105.0
S05899,Anthony Johnson,12-02-2007,Grade 2,,sudharaju434@gmail.com,0.75,,74.96424262367006
S05900,Nicole Cross,05-02-2009,Grade 5,,sudharaju434@gmail.com,0.42857142857142855,,49.0
S05900,Nicole Cross,05-02-2009,Grade 5,,sudharaju434@gmail.com,0.42857142857142855,,56.0
S05901,Mr. James Washington DVM,07-07-2013,Grade 1,,sudharaju434@gmail.com,0.5,,74.0
S05901,Mr. James Washington DVM,07-07-2013,Grade 1,,sudharaju434@gmail.com,0.5,,97.0
S05902,Andrea Anderson,11-05-2016,Grade 2,,sudharaju434@gmail.com,0.2,,99.0
S05902,Andrea Anderson,11-05-2016,Grade 2,,sudharaju434@gmail.com,0.2,,55.0
S05903,Albert Evans,09-06-2006,Grade 5,,sudharaju434@gmail.com,0.5,,109.0
S05904,Matthew Beltran,10-30-2006,Grade 4,,sudharaju434@gmail.com,0.5294117647058824,,62.0
S05905,Donald Morrison,14-03-2017,Grade 1,,sudharaju434@gmail.com,0.42857142857142855,,44.0
S05905,Donald Morrison,14-03-2017,Grade 1,,sudharaju434@gmail.com,0.42857142857142855,,75.0
S05906,Thomas Simpson,29-02-2008,Grade 4,,sudharaju434@gmail.com,0.5,,93.0
S05906,Thomas Simpson,29-02-2008,Grade 4,,sudharaju434@gmail.com,0.5,,55.0
S05906,Thomas Simpson,29-02-2008,Grade 4,,sudharaju434@gmail.com,0.5,,108.0
S05906,Thomas Simpson,29-02-2008,Grade 4,,sudharaju434@gmail.com,0.5,,69.0
S05906,Thomas Simpson,29-02-2008,Grade 4,,sudharaju434@gmail.com,0.5,,71.0
S05907,david parker,23-06-2014,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,72.0
S05907,david parker,23-06-2014,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,97.0
S05907,david parker,23-06-2014,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,86.0
S05907,david parker,23-06-2014,Grade 4,,sudharaju434@gmail.com,0.42857142857142855,,65.0
S05908,Bradley Lopez,12-19-2012,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,52.0
S05908,Bradley Lopez,12-19-2012,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,64.0
S05908,Bradley Lopez,12-19-2012,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,58.0
S05908,Bradley Lopez,12-19-2012,Grade 2,,sudharaju434@gmail.com,0.6666666666666666,,57.0
S05909,sarah franklin,11-10-2009,Grade 3,,sudharaju434@gmail.com,0.5,,55.0
S05909,sarah franklin,11-10-2009,Grade 3,,sudharaju434@gmail.com,0.5,,44.0
S05909,sarah franklin,11-10-2009,Grade 3,,sudharaju434@gmail.com,0.5,,52.0
S05910,douglas spears,12-12-2007,Grade 5,,sudharaju434@gmail.com,0.4444444444444444,,57.0
S05910,douglas spears,12-12-2007,Grade 5,,sudharaju434@gmail.com,0.4444444444444444,,59.0
S05910,douglas spears,12-12-2007,Grade 5,,sudharaju434@gmail.com,0.4444444444444444,,84.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,47.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,41.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,80.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,100.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,85.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,94.0
S05911,Diamond Mata,17-12-2016,Grade 1,,sudharaju434@gmail.com,0.375,,76.0
S05912,Carlos Thomas,26-12-2011,Grade 3,,sudharaju434@gmail.com,0.3333333333333333,,55.0
S05913,Angela Ortega,26-08-2015,Grade 5,,sudharaju434@gmail.com,0.6,,108.0
S05913,Angela Ortega,26-08-2015,Grade 5,,sudharaju434@gmail.com,0.6,,69.0
S05913,Angela Ortega,26-08-2015,Grade 5,,sudharaju434@gmail.com,0.6,,42.0
S05914,Logan Christensen,09-06-2013,Grade 4,,sudharaju434@gmail.com,0.6,,74.0
S05914,Logan Christensen,09-06-2013,Grade 4,,sudharaju434@gmail.com,0.6,,104.0
S05914,Logan Christensen,09-06-2013,Grade 4,,sudharaju434@gmail.com,0.6,,104.0
S05914,Logan Christensen,09-06-2013,Grade 4,,sudharaju434@gmail.com,0.6,,67.0
S05914,Logan Christensen,09-06-2013,Grade 4,,sudharaju434@gmail.com,0.6,,72.0
S05915,Alexandra Sawyer,28-08-2010,Grade 2,,sudharaju434@gmail.com,0.4,,68.0
S05916,Scott Watkins,15-02-2019,Grade 2,,sudharaju434@gmail.com,0.625,,94.0
S05916,Scott Watkins,15-02-2019,Grade 2,,sudharaju434@gmail.com,0.625,,88.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,83.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,75.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,63.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,106.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,44.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,47.0
S05917,Jose Zamora,12-15-2009,Grade 2,,sudharaju434@gmail.com,0.5714285714285714,,46.0
S05918,Mr. Ricky Robinson,15-05-2012,Grade 1,,sudharaju434@gmail.com,0.36363636363636365,,90.0
S05918,Mr. Ricky Robinson,15-05-2012,Grade 1,,sudharaju434@gmail.com,0.36363636363636365,,49.0
S05918,Mr. Ricky Robinson,15-05-2012,Grade 1,,sudharaju434@gmail.com,0.36363636363636365,,42.0
S05919,Cody Anderson,03-07-2016,Grade 3,,sudharaju434@gmail.com,0.16666666666666666,,66.0
